Speaker,Line
Sheldon,"A hush falls over the crowd as Cooper studies the board. He makes his move. Heês dividing both sides by I. Heês adding back the coefficient. He has a value for P. Heês plugging that back in. He takes the derivative, and he solves the equation. The crowd goes wild. Nobel! Nobel!"
Sheldon,Nobel. Kripke. Donêt look at my board.
Sheldon,"Thatês a drawing of a really cool train. Donêt look at that, either. What do you want?"
Sheldon,"So they asked you to pack up your things and ship out. Thatês hard cheese, Barry. Youêre one of the good ones."
Sheldon,Thatês ridiculous. I am one of the great minds of our generation. I work on a level so rarified you couldnêt even imagine it. I said stop looking at my cool train!
Leonard,Hmm. Kind of a strange place to put a picture of you and Bernadette.
Howard,"Well, I wanted everybody to know I love my wife. And nobody to know I forgot to turn off the laser."
Raj,Theyêre here. Our action figures have arrived. This is the best five hundred dollars Iêve ever spent.
Leonard,A thousand dollars on action figures? How can you afford that?
Howard,"Easy. His familyês loaded, and Bernadette has a great job. My wife came with both fun bags and money bags."
Raj,"Say hello to an exact scale model of me. Oh, Iêm not dark chocolate. Iêm melt-in-your-mouth caramel."
Howard,"Oh, man. Look at my nose."
Leonard,Maybe itês a shipping problem.
Leonard,Yeah. Maybe Wesley Snipes and Toucan Sam just got action figures that look like you guys.
Raj,This sucks.
Howard,I canêt believe I wasted all that money.
Leonard,"Aw, and my girlfriend wouldnêt let me get one. Look at my face. Do I look smug? I feel smug."
Penny,I hate it when you make me sit through all the credits.
Leonard,"Well, sometimes thereês a secret ending, like in The Avengers."
Penny,"Yeah, but I donêt think thatês going to happen in a documentary about the Holocaust."
Leonard,"They could show bloopers. Oh, no."
Penny,What is that?
Leonard,"That is Sheldonês _Iêm unhappy and about to destroy the planetî music. Come on, letês just go to your place."
Penny,"Well, wait, if heês unhappy,shouldnêt we talk to him?"
Leonard,Shouldnêt we talk to him? Have you learned nothing in six years?
Penny,"You doing okay, sweetie?"
Sheldon,"There is ominous music playing, and there is an afghan over my head. I donêt know where youêre from, but where Iêm from, that means Iêm not doing okay."
Leonard,Want me to make you some tea?
Sheldon,Tea is for when Iêm upset. Iêm not upset. The universityês forcing me to work with Kripke. Iêm outraged.
Leonard,"So, cocoa?"
Sheldon,"Yes, cocoa. Do you have any idea what itês like to be paired with someone whoês so incredibly annoying?"
Leonard,"Oh, teacher! Me! Me!"
Sheldon,"See, I did all this great work, and now heês just going to come along and ruin it. I am angrier than ever and filled with despair."
Penny,What beverage do you make for that?
Leonard,"Oh, no, no, no, I know this. Uh, hot apple cider with cinnamon sticks?"
Sheldon,"Yes, hot apple cider with cinnamon sticks!"
Sheldon,"And yet, now youêre in my office. Point, Cooper. Welcome to the Thunderdome, Kripke."
Sheldon,Why donêt you show me yours first.
Sheldon,How do I know youêre not going to take my ideas and publish them as your own?
Sheldon,"Because Iêm not interested in getting published in Mad magazine. Zingers fly fast in the Thunderdome, Barry."
Sheldon,And I am sure itês still more valuable than whateverês in here.
Sheldon,Very well.
Raj,You! Always bet on black.
Howard,Get that waste of money out of my face.
Raj,"Itês only a waste of money if we donêt play with them.  Heês right, dawg."
Howard,"Please, Iêm working."
Raj,"You know, there is a way we can get action figures to look exactly like us."
Howard,"Oh, yeah? Howês that?"
Raj,"Two words, 3-D printer. Wait, maybe itês three words. No, hang on. Okay, one word, a letter and a number and maybe a hyphen. 3-D printer."
Howard,I have always wanted a 3-D printer.
Raj,"Of course you have. Theyêre an engineerês dream. Anything you can design, a 3-D printer can make out of plastic."
Howard,"Yeah, but theyêre so expensive."
Raj,"Oh, come on. You deserve one. Youêve worked hard to find a woman who makes a lot of money."
Howard,"Well, the prices have been coming down."
Raj,"Oh, true. Theyêre practically giving them away. You know, in exchange for money."
Howard,"And we can make stuff we need for work with it. Prototypes of my CAD/CAM designs, specialized toolsÑ"
Raj,Not to mention Malibu Koothrappali and his totally bitchinê dream house.
Howard,We donêt need Malibu Koothrappaliês dream house.
Raj,"Really, smart guy? Whereês he supposed to park his sweet little Corvette?"
Sheldon,Iêm fine.
Amy,"All right, well, how was work today? Did you exchange your research with Kripke?"
Amy,"Sheldon, whatês going on?"
Sheldon,"I read his research, and, itês leaps and bounds ahead of mine. Which means the mommy of the smartest physicist at the university is not my mommy as I had thought. Itês his mommy."
Amy,"Sheldon, I wish there was something I could do to make you feel better. May I offer you a consoling hug?"
Sheldon,What do we have to lose?
Amy,Howês that?
Sheldon,I feel like Iêm being strangled by a boa constrictor. Whyêd you stop?
Leonard,"Come on, Sheldon, weêre going to be late."
Sheldon,I canêt go in today. Iêm sick.
Leonard,Youêre not sick. You just donêt want to face Kripke.
Sheldon,"No, look."
Leonard,"What did you do, put this in your tea?"
Sheldon,"Oh, dear. Now Iêm not even smarter than you."
Leonard,"Sheldon, Kripkeês not smarter than you. You just got stuck on a wrong path. Happened to Einstein. He got stuck on the unified field theory for decades."
Sheldon,"Oh, donêt play the Einstein card. His great breakthroughs happened when no one knew anything. So everything was a great breakthrough."
Leonard,"Sheldon Lee Cooper, I do not have time for this nonsense. Now, go put your clothes on, get in the car, and lets go to work."
Sheldon,"All right, geez. What a grouch."
Leonard,How did I do that? I got to remember how I did that.
Howard,"Do you realize, by owning a 3-D printer, we are reclaiming the manufacturing process and taking jobs back from sweatshops in China?"
Raj,I think this thing was made in China.
Howard,"Eh, what can you do?"
Raj,"Ooh, I, I think itês done. Oh, it worked. We printed a whistle."
Howard,Amazing. You realize these things go for 25 cents a pop at a party store.
Raj,And we made it in only three hours. Sounds just like store-bought.
Howard,"Okay, give me a superhero pose, and I will scan you into the computer for your action figure."
Raj,"Oh, I wish I was in better shape."
Howard,Stop holding your stomach in. Iêll give you a six-pack with the computer.
Raj,"Oh, okay, great. Now I can look like Val Kilmer as Batman instead of Val Kilmer as he looks today."
Howard,"All right, you can suck it in a little bit."
Sheldon,"I know. Go ahead, mock me. Just use small words so I understand."
Sheldon,We do?
Sheldon,Yes. That is the reason. My work is suffering because of all the laid Iêm getting.
Sheldon,"What can I say, you know? She enjoys my genitals. I am giving them to her on a nightly basis."
Sheldon,"Iêll do what I can. But itês not going to be easy, because when Iêm with Amy and our bathing suit areas mush together, boy howdy, is it magic"
Howard,"Oh, good, youêre home. Got a little surprise for you."
Howard,Say hello to my little friend.
Bernadette,"Oh, my God. Thatês so cute. I didnêt think there could be a smaller version of you."
Howard,"I know, right? And, thanks to photographs and a little 3-D modeling, here comes the bride."
Bernadette,"Oh, Howie, I love these."
Howard,I thought you might.
Bernadette,Were they expensive?
Howard,Didnêt cost a thing. I made them myself.
Howard,"Koothrappali and I bought a used 3-D printer for $5,000."
Bernadette,"$5,000 for a couple of dolls? Are you out of your mind?"
Howard,Not just for a couple of dolls. For as many dolls as we want. And whistles.
Bernadette,"At any point, did it dawn on you to talk to me about spending this kind of money?"
Howard,Itês kind of dawning on me now.
Bernadette,"I donêt believe you. Howie, we canêt afford to waste money on junk like this."
Howard,What are you talking about? We make plenty of money.
Bernadette,I make plenty of money. You make peanuts.
Howard,"Yes, but weêre married now. That means, when you get sick, I take care of you. And when you make a bunch of money, I get to buy stuff. Sorry if you donêt like it, but thatês how love works."
Bernadette,"No, hereês how love works. Youêre gonna return the machine, or you can print out a working set of lady parts and sleep with those. Oh, my God! Are you actually thinking about it?"
Penny,"All right, I donêt understand. Why didnêt you just tell Kripke the truth?"
Sheldon,"Because the truth made me look bad, whereas a ridiculous bald-faced lie makes me look good. Anyway, if Kripke asks, tell him my coitus with Amy is frequent, intense and whimsically inventive."
Leonard,Is my coitus whimsically inventive?
Penny,"That is what I write on the bathroom walls. For a whimsically inventive time, call Leonard Hofstadter."
Leonard,"I know youêre joking, but Iêd be okay with that."
Penny,"Yeah. Sheldon, can I ask you a question?"
Sheldon,Of course.
Penny,You ever going to sleep with Amy?
Sheldon,Thatês awfully personal.
Leonard,We donêt ask Sheldon things like that.
Penny,"Maybe you donêt, I do. Whatês the deal?"
Sheldon,"Well, word around the university is Iêm giving her sex organs a proper jostling."
Penny,"All right, come on, be serious. Look, you guys have been going out a long time. She would clearly like to have a physical relationship with you, so what are you doing?"
Leonard,"All right, weêre down the rabbit hole. What are you doing?"
Sheldon,"Well, first of all, Iêm quite fond of Amy."
Penny,Then whatês the problem?
Sheldon,"Penny, all my life, I have been uncomfortable with the sort of physical contact that comes easily to others, hand-shaking, hugging, prostate exams. But Iêm working on it, you know? Just recently, I had to put VapoRub on Amyês chest. A year ago, that would have been unthinkable."
Leonard,Now you know how I feel when I have to put it on you.
Penny,Okay. Hang on. Are you saying someday you and Amy might actually get physical?
Sheldon,Itês a possibility.
Penny,"Oh, my God!"
Raj,Are you sure you want to do this? Give up your half of the 3-D printer?
Howard,Yes. And can you please make that out to Bernadette? I was taken off the joint account until I learn the value of money.
Raj,"Wow, thatês harsh."
Howard,Tell me about it.
Raj,Arenêt you gonna eat lunch?
Howard,"Nah, I blew my food allowance on Pokemon cards."
